3IN.L,FOUR.L,ABDN.L,APEO.L,ATST.L,ATT.L,AO.L,APAX.L,ASCL.L,ASHM.L,DGN.L,AGR.L,AML.L,ATG.L,BAB.L,BGFD.L,BAKK.L,BCPT.L,BBY.L,BCG.L,BNKR.L,BGEO.L,BAG.L,BBGI.L,AJB.L,BWY.L,BHMG.L,BYG.L,BRGE.L,THRG.L,BRWM.L,BSIF.L,BOY.L,BREE.L,BPT.L,BLND.L,BVIC.L,BUT.L,BYIT.L,CCR.L,CLDN.L,CGT.L,CCL.L,CEY.L,CHG.L,CTY.L,CKN.L,CBG.L,CMCX.L,COA.L,CCC.L,CWK.L,CRST.L,CURY.L,DARK.L,DLN.L,DLG.L,DSCV.L,DEC.L,DOM.L,DRX.L,DOCS.L,DNLM.L,EDIN.L,EWI.L,ELM.L,ESP.L,EDV.L,ENOG.L,ESNT.L,EOT.L,ESCT.L,FXPO.L,FEML.L,FEV.L,FSV.L,FGT.L,FGP.L,FSG.L,FSFL.L,FUTR.L,GAW.L,GCP.L,GEN.L,GNS.L,GSCT.L,GFTU.L,GRI.L,GPE.L,UKW.L,GNC.L,GRG.L,HMSO.L,HBR.L,HVPE.L,HAS.L,HTWS.L,HSL.L,HGT.L,HICL.L,HILS.L,HFG.L,SONG.L,HSX.L,HOC.L,BOWL.L,HTG.L,IBST.L,IGG.L,IEM.L,INCH.L,INDV.L,IHP.L,IDS.L,INPP.L,INVP.L,IPO.L,ITV.L,IWG.L,JLEN.L,JMAT.L,JAM.L,JMG.L,JEDT.L,JGGI.L,JII.L,JFJ.L,JTC.L,JUP.L,JUST.L,KNOS.L,KLR.L,KIE.L,LRE.L,LWDB.L,LMP.L,EMG.L,MSLH.L,MEGP.L,MRC.L,MRCH.L,MAB.L,MTO.L,MCG.L,GROW.L,MONY.L,MNKS.L,MOON.L,MGAM.L,MGNS.L,MUT.L,MYI.L,NBPE.L,NETW.L,NESF.L,N91.L,NAS.L,ORIT.L,OSB.L,OXIG.L,PHI.L,PAGE.L,PIN.L,PAG.L,PPET.L,PNN.L,PNL.L,PHLL.L,PETS.L,PTEC.L,PLUS.L,PCT.L,PPH.L,PFD.L,PHP.L,PRTC.L,PZC.L,QQ.L,QLT.L,RAT.L,RDW.L,RSW.L,RHIM.L,RCP.L,ROR.L,RICA.L,SAFE.L,SVS.L,SDP.L,SOI.L,SAIN.L,SEIT.L,SNR.L,SRP.L,SHC.L,SRE.L,SCT.L,SXS.L,SPI.L,SPT.L,SSPG.L,STEM.L,SUPR.L,SYNC.L,THRL.L,TATE.L,TBCG.L,TEP.L,TMPL.L,TEM.L,TRIG.L,TIFS.L,TCAP.L,TRN.L,TPK.L,BBOX.L,TRY.L,TRST.L,TYMN.L,SHED.L,VSVS.L,VCT.L,VEIL.L,VOF.L,VMUK.L,VTY.L,FAN.L,WPS.L,WOSG.L,JDW.L,SMWH.L,WTAN.L,WIZZ.L,WG.L,WKP.L,WWH.L,ZIG.L,Date
301.1159362792969,2769.660888671875,215.87371826171875,447.57635498046875,977.2877807617188,270.0,256.6000061035156,192.42486572265625,377.2848815917969,317.7308044433594,532.7406616210938,61.49155807495117,772.8491821289062,1148.0,297.4418640136719,1035.6683349609375,110.36717987060547,88.34893035888672,304.8233947753906,174.53460693359375,114.42158508300781,1091.42724609375,489.3433532714844,176.93470764160156,393.81451416015625,3121.27783203125,336.0,1194.2086181640625,609.7815551757812,903.5032958984375,658.7907104492188,124.7423324584961,787.6087036132812,495.2054443359375,414.99310302734375,440.37652587890625,837.068359375,980.9510498046875,466.59710693359375,231.4846954345703,3096.807373046875,4887.57470703125,1819.199951171875,96.5030746459961,289.0869445800781,393.9191589355469,2859.8544921875,1379.76806640625,424.1193542480469,61.141082763671875,2436.20849609375,3727.45556640625,373.0841979980469,126.78948974609375,347.79998779296875,3162.73681640625,261.7787780761719,748.0759887695312,1408.1566162109375,338.4455261230469,396.7545166015625,460.9156799316406,1189.6094970703125,633.1925659179688,331.0,159.8184356689453,78.06453704833984,2515.877197265625,652.0054321289062,253.82196044921875,751.9200439453125,191.0875701904297,359.18646240234375,941.4110717773438,305.7906188964844,298.7445068359375,904.412109375,76.73426818847656,380.3957214355469,97.79472351074219,2844.600341796875,10755.3779296875,98.3726806640625,596.5011596679688,4942.04541015625,164.33340454101562,1087.3406982421875,268.0471496582031,670.2752685546875,131.9688262939453,143.3000030517578,2361.1474609375,36.3524055480957,369.0290222167969,2075.0,147.8013458251953,171.0,1294.9315185546875,336.3258056640625,172.7170867919922,1420.9481201171875,1032.0338134765625,124.06858825683594,725.85302734375,170.0372772216797,238.86488342285156,251.15997314453125,198.39015197753906,731.8499145507812,461.8800354003906,713.0335693359375,782.5,479.0130920410156,533.6691284179688,172.72764587402344,237.5948944091797,119.08346557617188,109.80264282226562,377.9862365722656,104.57637786865234,2716.66357421875,640.821044921875,133.94383239746094,496.7161865234375,430.48651123046875,735.0,612.7864990234375,614.2035522460938,226.03799438476562,101.899169921875,1360.2440185546875,710.9124755859375,113.66091918945312,522.9813232421875,769.027099609375,201.9761199951172,151.99661254882812,647.4814453125,60.43416213989258,280.2121887207031,526.19873046875,310.79998779296875,65.70445251464844,8.246148109436035,805.0,236.41976928710938,1343.9066162109375,474.6000061035156,300.75860595703125,1944.4200439453125,917.81103515625,240.471923828125,1338.2061767578125,397.70001220703125,99.76203918457031,193.9644317626953,4433.93017578125,109.4189682006836,399.8055114746094,2058.98876953125,795.9055786132812,485.1864929199219,269.0,429.56683349609375,447.576416015625,1118.6478271484375,471.3003234863281,322.0597229003906,390.9713439941406,458.79998779296875,1293.4595947265625,2206.0,1628.4635009765625,102.78404235839844,129.26795959472656,393.5,228.8831787109375,331.0967712402344,135.5820770263672,1589.9957275390625,601.341796875,5210.95751953125,3673.237060546875,2399.87353515625,322.857666015625,296.9034118652344,865.7326049804688,1121.5052490234375,628.5950927734375,279.63287353515625,487.6072998046875,112.52157592773438,144.2206573486328,127.88577270507812,164.1088104248047,88.47525787353516,1733.694580078125,3026.50341796875,242.54080200195312,235.24391174316406,297.5002136230469,381.1383361816406,114.53694152832031,217.0,114.76795959472656,710.46826171875,782.1729125976562,1084.4833984375,229.30734252929688,205.4252166748047,129.37796020507812,288.4762878417969,174.05125427246094,302.79998779296875,1503.8135986328125,173.3291015625,442.9437561035156,295.3999938964844,433.0806884765625,157.7551727294922,487.468994140625,2201.33349609375,694.0,463.118408203125,191.60250854492188,1170.075927734375,424.5311584472656,135.0,800.0,1351.0,1722.645263671875,239.81883239746094,4876.0,254.0,795.752685546875,365.7405090332031,320.24615478515625,2021-06-01
301.1159362792969,2856.78564453125,216.4266357421875,444.5791931152344,979.2863159179688,268.0,252.39999389648438,191.62643432617188,384.2337646484375,313.4349670410156,533.7401733398438,62.23841857910156,794.3480834960938,1150.0,305.6072998046875,1043.665771484375,111.02510833740234,89.14757537841797,310.1331787109375,174.53460693359375,114.72138214111328,1066.4326171875,502.1486511230469,176.53530883789062,391.2501220703125,3146.00927734375,335.0,1204.160400390625,613.7800903320312,902.0042114257812,660.7871704101562,124.54273986816406,791.6826782226562,495.2054443359375,414.99310302734375,450.6817932128906,848.8261108398438,984.9302978515625,472.72894287109375,239.7451629638672,3101.802001953125,4910.06396484375,1845.199951171875,98.82589721679688,290.03326416015625,395.4169921875,2855.2568359375,1378.9293212890625,418.0605163574219,60.9604606628418,2450.72021484375,3776.131591796875,373.0841979980469,126.69728088378906,351.79998779296875,3213.558349609375,259.9468994140625,732.7308959960938,1384.6873779296875,338.9939880371094,401.7789001464844,462.7667541503906,1186.4161376953125,635.17138671875,331.0,157.051025390625,80.29496002197266,2515.877197265625,652.8168334960938,257.07086181640625,745.9207153320312,189.83860778808594,354.5656433105469,946.4078979492188,303.7919616699219,298.2449645996094,901.4140014648438,78.49883270263672,387.6413879394531,97.79472351074219,2836.659912109375,10595.380859375,98.3726806640625,598.31689453125,5058.1005859375,164.53334045410156,1081.05029296875,271.7856140136719,682.7562255859375,132.16847229003906,137.1999969482422,2332.688720703125,37.8209114074707,366.6148681640625,2080.0,148.47779846191406,178.0,1296.9300537109375,337.3252868652344,172.5174102783203,1422.7933349609375,1032.0338134765625,124.06858825683594,730.2767333984375,169.52969360351562,240.75315856933594,252.0816650390625,198.73883056640625,723.0526733398438,463.8795166015625,710.794189453125,795.0,470.8170471191406,534.7476196289062,172.52796936035156,240.00112915039062,117.54691314697266,109.2598876953125,371.9185485839844,104.1772232055664,2668.027587890625,637.8218383789062,135.5431671142578,499.7145080566406,426.4912414550781,740.0,616.7850952148438,608.4722290039062,223.11715698242188,99.81378936767578,1369.7562255859375,710.9124755859375,113.26627349853516,518.4763793945312,773.02197265625,202.8363037109375,152.16775512695312,648.8146362304688,60.10749435424805,279.71270751953125,526.19873046875,312.6000061035156,66.54203033447266,8.251708984375,808.0,230.78262329101562,1347.9063720703125,486.3999938964844,306.081787109375,1952.98583984375,915.8138427734375,241.27084350585938,1358.1793212890625,403.0,99.56251525878906,192.8206024169922,4453.92529296875,109.81830596923828,394.4344787597656,2117.538330078125,798.4052124023438,485.994384765625,269.0,435.5567932128906,444.5792236328125,1112.9193115234375,472.79974365234375,322.0597229003906,391.5011901855469,461.20001220703125,1289.5894775390625,2218.0,1639.9720458984375,101.23258972167969,130.19430541992188,394.0,227.5367889404297,332.2198181152344,136.79803466796875,1595.2373046875,604.2510375976562,5163.75732421875,3727.1826171875,2399.87353515625,324.7292785644531,295.9037780761719,867.1053466796875,1128.9202880859375,625.5970458984375,281.1309509277344,485.60894775390625,113.00867462158203,151.5539093017578,127.98040771484375,167.8966522216797,88.99774932861328,1734.6492919921875,3043.3017578125,242.54080200195312,237.49502563476562,295.1437683105469,380.68939208984375,115.2855453491211,210.5,115.36676025390625,727.88818359375,750.77685546875,1082.7115478515625,230.5057830810547,205.4252166748047,128.37965393066406,293.1291198730469,175.43844604492188,292.3999938964844,1512.7647705078125,173.8567352294922,442.44439697265625,308.6000061035156,443.1319885253906,158.50399780273438,490.863037109375,2229.806884765625,691.0,464.61712646484375,193.23782348632812,1172.688720703125,420.2716369628906,135.0,823.0,1338.0,1752.3209228515625,240.31845092773438,4873.0,255.5,803.6793212890625,365.24359130859375,324.0137939453125,2021-06-02
298.663818359375,2645.851318359375,219.90211486816406,441.5820617675781,975.3261108398438,266.0,250.1999969482422,192.22528076171875,383.82501220703125,310.25286865234375,530.7415771484375,62.11394119262695,796.9428100585938,1160.0,304.1136169433594,1047.6644287109375,111.68302917480469,89.84635925292969,305.4895935058594,174.53460693359375,114.32164764404297,1041.438232421875,488.4286804199219,176.93470764160156,388.31939697265625,3091.4296875,336.5,1199.636962890625,609.7815551757812,899.5054931640625,645.8145141601562,125.04173278808594,789.41943359375,504.3759460449219,414.99310302734375,443.1246032714844,845.2083129882812,976.9713745117188,470.8127136230469,240.3214569091797,3096.807373046875,4922.55810546875,1837.800048828125,94.81373596191406,306.5929870605469,394.917724609375,2864.45263671875,1369.70263671875,410.27056884765625,61.05076599121094,2467.650146484375,3807.95849609375,367.0745544433594,125.22193908691406,347.0,3177.25732421875,261.7787780761719,767.2574462890625,1387.295166015625,340.2739562988281,400.5227966308594,463.2295227050781,1184.0208740234375,630.2245483398438,329.0,154.9754638671875,78.5106201171875,2515.877197265625,661.3370971679688,254.22808837890625,741.921142578125,187.9652099609375,349.48284912109375,939.4122924804688,301.7933349609375,296.2466735839844,892.4197998046875,78.06961059570312,386.73565673828125,97.79472351074219,2830.705078125,10595.380859375,98.3726806640625,590.145751953125,5000.07275390625,163.93356323242188,1071.16552734375,270.1033020019531,682.2940063476562,132.96710205078125,135.6999969482422,2356.556884765625,37.3868293762207,359.3722229003906,2085.0,149.40786743164062,175.0,1290.93505859375,337.82501220703125,172.7170867919922,1403.660888671875,1050.8634033203125,124.26837921142578,748.3401489257812,162.76202392578125,237.44869995117188,245.16900634765625,197.16983032226562,718.8634033203125,462.3799133300781,713.4814453125,789.0,477.1917419433594,530.793212890625,170.5311279296875,237.0515594482422,115.6261978149414,107.42288970947266,367.24346923828125,102.39765167236328,2729.690673828125,638.8215942382812,134.1437225341797,501.71337890625,424.5263366699219,741.0,615.785400390625,614.2035522460938,222.30584716796875,101.14086151123047,1369.7562255859375,710.3025512695312,111.49031829833984,522.1622314453125,770.0943603515625,202.14817810058594,152.68109130859375,636.5662231445312,61.25083923339844,276.7157897949219,523.2032470703125,307.20001220703125,66.54203033447266,8.07933521270752,802.0,230.4409637451172,1339.9068603515625,483.3999938964844,313.1793212890625,1927.288330078125,913.8163452148438,240.07244873046875,1360.676025390625,384.0,98.56489562988281,191.67674255371094,4418.93359375,106.82325744628906,392.25250244140625,2078.50537109375,799.9050903320312,487.6103515625,268.5,435.1289367675781,441.5820007324219,1135.3131103515625,471.8001403808594,322.0597229003906,381.61212158203125,462.0,1273.249267578125,2208.0,1584.34716796875,103.36583709716797,129.35218811035156,389.5,219.4585723876953,333.15557861328125,134.71351623535156,1623.1932373046875,587.48046875,5135.4365234375,3771.32080078125,2390.406982421875,320.6116638183594,292.90472412109375,864.35986328125,1117.7978515625,623.598388671875,281.1309509277344,489.6057434082031,113.49578094482422,146.6650848388672,127.03382110595703,163.7300262451172,87.08194732666016,1726.0570068359375,3044.23486328125,250.46051025390625,233.18035888671875,286.9944152832031,408.5227966308594,115.53507995605469,213.5,114.16917419433594,735.0059204101562,737.1264038085938,1082.7115478515625,226.92953491210938,205.8249053955078,127.78069305419922,302.434814453125,173.39846801757812,277.3999938964844,1516.3453369140625,173.3291015625,442.9437561035156,316.6000061035156,440.50994873046875,158.25440979003906,492.98431396484375,2250.7578125,697.0,471.11175537109375,192.51101684570312,1141.3358154296875,409.38623046875,135.0,812.0,1315.0,1669.6182861328125,239.3192138671875,4686.0,256.20001220703125,777.697509765625,360.28948974609375,322.3392639160156,2021-06-03
300.6255187988281,2613.752197265625,219.50718688964844,436.5867614746094,972.3281860351562,268.0,254.1999969482422,192.82408142089844,385.6644287109375,308.50274658203125,529.7421264648438,62.69483947753906,798.0548095703125,1194.0,301.8233337402344,1041.6663818359375,115.30162048339844,89.84635925292969,301.53759765625,174.53460693359375,114.62142944335938,1053.102294921875,486.5993957519531,177.73350524902344,399.12640380859375,3056.46435546875,336.0,1210.4931640625,605.782958984375,903.5032958984375,650.8055419921875,124.94190979003906,794.8511962890625,505.2929992675781,414.99310302734375,441.4070739746094,845.2083129882812,979.9561157226562,474.26190185546875,237.82412719726562,3116.78662109375,4912.56298828125,1827.4000244140625,97.60112762451172,304.70050048828125,394.4184265136719,2836.865478515625,1350.4112548828125,430.1781921386719,60.59920883178711,2478.691162109375,3815.44677734375,359.927978515625,126.69728088378906,341.6000061035156,3203.57568359375,260.55755615234375,786.4388427734375,1382.0794677734375,345.94207763671875,396.7545166015625,465.5433349609375,1180.8271484375,632.2031860351562,330.0,158.1382293701172,78.5106201171875,2575.238525390625,672.2918090820312,255.04031372070312,744.9208984375,189.83860778808594,354.25762939453125,943.4097900390625,304.2916259765625,298.2449645996094,892.4197998046875,78.21268463134766,402.13262939453125,97.79472351074219,2892.241943359375,10577.6044921875,98.3726806640625,598.31689453125,5033.92333984375,165.73284912109375,1063.077880859375,272.90716552734375,686.454345703125,132.96710205078125,135.8000030517578,2385.01611328125,37.77473449707031,349.19805908203125,2075.0,148.05499267578125,178.1999969482422,1286.938232421875,336.3258056640625,172.11805725097656,1403.660888671875,1049.0699462890625,124.06858825683594,749.8147583007812,168.59909057617188,232.72805786132812,241.94308471679688,201.3538055419922,718.025634765625,463.379638671875,699.1491088867188,794.5,477.6470031738281,531.1527099609375,168.7339630126953,242.01913452148438,114.47378540039062,106.587890625,364.5577697753906,101.9984130859375,2770.510498046875,635.8223876953125,134.9434051513672,504.7116394042969,424.5263366699219,745.0,613.7861328125,620.89013671875,223.92852783203125,97.44405364990234,1353.5855712890625,703.3302001953125,110.50367736816406,522.1622314453125,774.0896606445312,204.38473510742188,152.25328063964844,649.5299682617188,61.98585510253906,276.7157897949219,523.2032470703125,311.6000061035156,66.54203033447266,7.9959282875061035,807.0,231.12428283691406,1337.9071044921875,487.0,315.3973083496094,1910.156982421875,916.8123168945312,240.07244873046875,1353.18603515625,394.79998779296875,98.51500701904297,192.98399353027344,4473.92041015625,106.82325744628906,392.92388916015625,2019.9556884765625,798.9052124023438,481.1465759277344,263.0,433.84539794921875,436.58673095703125,1127.501220703125,472.79974365234375,322.0597229003906,383.5545959472656,469.79998779296875,1264.649169921875,2222.0,1615.0367431640625,107.2444839477539,130.86801147460938,382.0,223.49769592285156,331.65826416015625,135.3649139404297,1628.43505859375,580.1220703125,5267.5986328125,3782.763916015625,2390.406982421875,324.5421142578125,293.9044189453125,879.4598999023438,1119.651611328125,624.5977172851562,281.1309509277344,488.60650634765625,113.49578094482422,150.57615661621094,127.60176849365234,165.33984375,88.1269302368164,1736.5587158203125,3047.034912109375,243.03578186035156,234.49351501464844,293.9655456542969,419.29705810546875,115.78462219238281,219.5,115.76595306396484,742.123779296875,743.9517211914062,1098.659912109375,226.13046264648438,207.8231964111328,127.98033905029297,301.5042419433594,171.9296875,271.0,1518.1356201171875,173.94468688964844,442.44439697265625,328.0,431.7696533203125,159.25283813476562,490.863037109375,2268.649658203125,692.0,478.6055603027344,191.69337463378906,1132.6265869140625,397.55426025390625,135.0,809.0,1327.0,1697.3480224609375,239.81883239746094,4533.0,256.1000061035156,794.431640625,363.76812744140625,321.920654296875,2021-06-04
300.1351013183594,2572.48291015625,217.6904754638672,436.5867614746094,975.3261108398438,266.0,252.8000030517578,194.62060546875,392.81768798828125,309.4573669433594,529.7421264648438,63.234230041503906,815.8469848632812,1180.0,306.90185546875,1043.665771484375,113.32784271240234,90.84466552734375,302.13037109375,174.53460693359375,114.92123413085938,1066.4326171875,486.5993957519531,177.73350524902344,404.4383239746094,3117.86669921875,340.0,1205.9697265625,615.7793579101562,901.50439453125,646.812744140625,124.7423324584961,793.04052734375,506.21002197265625,414.99310302734375,445.7009582519531,847.0172729492188,984.9302978515625,474.26190185546875,236.8636016845703,3126.776123046875,4907.5654296875,1862.4000244140625,94.6870346069336,290.03326416015625,395.9162902832031,2869.050537109375,1368.025390625,437.1025695800781,61.32169723510742,2484.211181640625,3828.552001953125,376.6575012207031,127.52717590332031,337.79998779296875,3218.09619140625,262.8255615234375,815.2109985351562,1413.372314453125,346.8563232421875,407.521240234375,466.006103515625,1183.222412109375,633.1925659179688,331.0,156.5568389892578,78.5106201171875,2573.49267578125,647.9481201171875,251.79141235351562,739.9213256835938,191.0875701904297,347.9425964355469,932.4166870117188,305.29095458984375,299.74371337890625,896.417236328125,77.97422790527344,384.9242858886719,97.79472351074219,2918.0478515625,10417.607421875,98.57221984863281,593.7772827148438,5053.2646484375,166.13267517089844,1072.0640869140625,273.84173583984375,694.312744140625,133.9653778076172,135.60000610351562,2362.065185546875,38.273468017578125,352.9918212890625,2085.0,148.64688110351562,179.0,1292.933349609375,337.82501220703125,172.11805725097656,1396.19482421875,1054.4498291015625,123.06964874267578,749.63037109375,161.15476989746094,240.75315856933594,235.49127197265625,202.7484588623047,730.5932006835938,460.38043212890625,707.658935546875,785.0,482.65576171875,538.7020263671875,170.33143615722656,240.0786895751953,114.28170776367188,109.76089477539062,327.1570129394531,101.798828125,2773.984130859375,640.821044921875,133.3440704345703,507.7099304199219,427.5230407714844,745.0,616.7850952148438,620.89013671875,225.06436157226562,97.53884887695312,1357.3905029296875,705.0733032226562,111.88497161865234,516.8382568359375,778.0848999023438,205.2449188232422,152.93775939941406,644.1656494140625,58.882476806640625,277.21533203125,526.19873046875,314.0,66.91429138183594,8.21834659576416,800.0,230.61178588867188,1337.9071044921875,488.3999938964844,317.17169189453125,1901.5914306640625,918.8096923828125,241.27084350585938,1343.1993408203125,394.3999938964844,98.26560974121094,193.80104064941406,4498.9140625,107.62194061279297,393.09173583984375,2093.142578125,794.9056396484375,492.05419921875,259.5,438.12396240234375,436.58673095703125,1135.8338623046875,472.79974365234375,322.0597229003906,391.5011901855469,468.20001220703125,1269.3792724609375,2218.0,1574.7567138671875,106.66268920898438,131.20489501953125,386.0,219.90737915039062,330.90960693359375,136.5374755859375,1644.1602783203125,595.3524169921875,5225.1181640625,3740.26123046875,2385.673095703125,325.852294921875,294.904052734375,877.1719970703125,1115.01708984375,618.6015625,282.1296691894531,491.6040954589844,112.52157592773438,152.82501220703125,128.92701721191406,168.08604431152344,88.99774932861328,1749.92431640625,3050.767578125,243.03578186035156,232.80516052246094,297.598388671875,413.0120849609375,116.78279113769531,219.5,117.96149444580078,741.1871948242188,750.77685546875,1098.659912109375,228.52761840820312,205.8249053955078,128.37965393066406,302.434814453125,172.90887451171875,272.79998779296875,1515.4501953125,175.4396209716797,446.9387512207031,322.0,431.7696533203125,159.50245666503906,492.1358642578125,2279.38427734375,690.0,471.61138916015625,192.69271850585938,1147.8675537109375,394.714599609375,135.0,808.0,1325.0,1724.1046142578125,239.3192138671875,4570.0,257.1000061035156,801.0371704101562,365.2590026855469,322.3392639160156,2021-06-07
301.6063232421875,2595.410400390625,220.8499755859375,445.5782165527344,976.325439453125,270.0,248.39999389648438,193.4229278564453,392.20458984375,312.0030517578125,528.7426147460938,63.068275451660156,801.3908081054688,1194.0,299.732177734375,1045.6651611328125,115.13714599609375,91.5434799194336,302.5256042480469,174.53460693359375,114.92123413085938,1086.4283447265625,493.91668701171875,177.5338134765625,398.7600402832031,3070.109375,336.5,1206.87451171875,621.7772216796875,907.5010986328125,640.8236083984375,124.7423324584961,789.8720703125,507.1270446777344,414.99310302734375,451.54052734375,854.2529907226562,984.9302978515625,469.6630554199219,235.903076171875,3136.765869140625,4907.5654296875,1851.4000244140625,94.34916687011719,284.3555908203125,396.914794921875,2846.061279296875,1375.57421875,421.9554443359375,60.14765167236328,2463.969482421875,3821.0634765625,370.9726867675781,126.42066192626953,337.20001220703125,3235.3388671875,260.1214294433594,823.8426513671875,1392.510498046875,351.42742919921875,402.31732177734375,465.5433349609375,1177.6336669921875,634.1818237304688,333.0,154.58010864257812,77.26158905029297,2573.49267578125,649.165283203125,254.22808837890625,737.921630859375,190.46307373046875,356.5679931640625,929.4185791015625,307.28961181640625,299.74371337890625,899.415283203125,78.2603759765625,389.4527893066406,97.99429321289062,2953.77880859375,10479.8251953125,97.47476196289062,591.9616088867188,5077.443359375,166.932373046875,1064.875244140625,274.0287170410156,698.0108032226562,132.56781005859375,138.3000030517578,2387.769287109375,39.03080749511719,351.7847595214844,2085.0,147.970458984375,173.8000030517578,1290.93505859375,337.82501220703125,172.5174102783203,1379.3955078125,1040.1036376953125,123.06964874267578,737.2809448242188,153.37191772460938,239.80902099609375,238.25633239746094,203.96878051757812,733.1066284179688,461.8800354003906,705.8673706054688,784.0,484.47711181640625,544.9932250976562,170.33143615722656,237.20675659179688,114.85792541503906,110.63764190673828,316.6131896972656,102.19804382324219,2779.195068359375,639.8212890625,133.3440704345703,507.7099304199219,427.5230407714844,745.0,617.7847900390625,615.1587524414062,227.17384338378906,95.26387786865234,1347.8782958984375,701.5870971679688,111.6876449584961,513.56201171875,781.0814208984375,205.76101684570312,154.94842529296875,636.1190795898438,58.964141845703125,277.21533203125,531.1911010742188,315.0,67.00736236572266,8.118258476257324,807.0,231.8075408935547,1343.9066162109375,483.0,317.61529541015625,1884.4599609375,915.8138427734375,240.471923828125,1343.1993408203125,383.20001220703125,98.61478424072266,194.291259765625,4563.8984375,107.4222640991211,404.16949462890625,2044.351318359375,799.9050903320312,494.0741271972656,258.0,487.3273010253906,445.5782775878906,1145.7288818359375,473.29949951171875,322.0597229003906,390.9713439941406,467.6000061035156,1247.44873046875,2236.0,1620.7911376953125,105.69302368164062,131.03643798828125,392.0,223.94647216796875,326.0433044433594,137.2757568359375,1673.863525390625,586.1115112304688,5239.2783203125,3694.48876953125,2380.939697265625,317.4299011230469,294.904052734375,883.1204223632812,1123.3590087890625,622.5989379882812,281.6302795410156,489.6057434082031,113.00867462158203,149.10948181152344,129.77896118164062,169.31712341308594,87.25611114501953,1745.150634765625,3055.43408203125,242.54080200195312,231.49200439453125,302.50762939453125,413.46099853515625,116.28369903564453,218.5,116.1651382446289,742.8729248046875,753.5069580078125,1093.3436279296875,228.92715454101562,205.4252166748047,128.97862243652344,304.2959289550781,172.17449951171875,266.79998779296875,1510.079345703125,177.11050415039062,453.43060302734375,321.0,424.77740478515625,161.24977111816406,487.8932189941406,2291.908447265625,676.0,468.61376953125,189.69468688964844,1127.401123046875,390.9283142089844,135.0,844.0,1329.0,1731.888427734375,239.81883239746094,4658.0,255.60000610351562,806.7620239257812,361.78033447265625,323.1765441894531,2021-06-08
