AEFES.IS,AKBNK.IS,AKCNS.IS,AKFGY.IS,AKSA.IS,AKSEN.IS,ALARK.IS,ALBRK.IS,ANSGR.IS,ARCLK.IS,ASELS.IS,BERA.IS,BFREN.IS,BIMAS.IS,BIOEN.IS,BOBET.IS,BRSAN.IS,BRYAT.IS,BTCIM.IS,CANTE.IS,CCOLA.IS,CIMSA.IS,DOAS.IS,DOHOL.IS,ECILC.IS,ECZYT.IS,EGEEN.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,EREGL.IS,FROTO.IS,GARAN.IS,GESAN.IS,GUBRF.IS,GWIND.IS,HALKB.IS,HEKTS.IS,IPEKE.IS,ISCTR.IS,ISGYO.IS,ISMEN.IS,KCHOL.IS,KONTR.IS,KONYA.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,MAVI.IS,MGROS.IS,MIATK.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PETKM.IS,PGSUS.IS,QUAGR.IS,SAHOL.IS,SASA.IS,SAYAS.IS,SISE.IS,SKBNK.IS,SMRTG.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TSKB.IS,TTKOM.IS,TTRAK.IS,TUKAS.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VESBE.IS,VESTL.IS,YEOTK.IS,YKBNK.IS,ZOREN.IS,Date
20.674959182739258,4.470073699951172,17.39478874206543,0.8111339807510376,14.442482948303223,6.371469020843506,9.585929870605469,1.278560996055603,6.630000114440918,30.19123077392578,7.403614521026611,12.245224952697754,57.012516021728516,59.00232696533203,5.313000202178955,3.480336904525757,28.200000762939453,341.6522216796875,12.329999923706055,3.5199999809265137,75.28357696533203,3.030247688293457,17.347919464111328,2.7387843132019043,6.094230651855469,36.56624221801758,1173.60498046875,1.8007612228393555,8.766247749328613,7.197522163391113,16.823158264160156,145.7355194091797,7.049020290374756,4.675000190734863,61.45000076293945,3.6603822708129883,4.570000171661377,2.668860912322998,13.300000190734863,0.6842506527900696,1.8600000143051147,3.410245656967163,17.38738250732422,13.728459358215332,874.0999755859375,15.90999984741211,5.092915058135986,7.366734981536865,5.448765277862549,33.59586715698242,1.3369230031967163,1.5591650009155273,57.053836822509766,7.230000019073486,6.230000019073486,16.971521377563477,1.0881810188293457,8.016005516052246,7.277252197265625,9.293333053588867,7.451397895812988,1.0810683965682983,3.888887882232666,10.831659317016602,24.059999465942383,14.422922134399414,13.489999771118164,13.602242469787598,23.758525848388672,1.3600000143051147,5.885286331176758,78.52293395996094,1.262961983680725,11.74714183807373,4.883131504058838,21.540000915527344,3.5899999141693115,5.261729717254639,24.41141128540039,5.447774410247803,1.897335171699524,1.0890250205993652,2021-06-01
20.819284439086914,4.436400413513184,17.299108505249023,0.8000220060348511,14.230222702026367,6.514219760894775,9.489588737487793,1.2706190347671509,6.610000133514404,29.85093879699707,7.413453102111816,11.572083473205566,56.13739776611328,57.989017486572266,5.291999816894531,3.480336904525757,28.059999465942383,335.92462158203125,12.109999656677246,3.3919999599456787,76.33984375,3.0816078186035156,17.214269638061523,2.7295005321502686,5.998409748077393,36.96660614013672,1162.150634765625,1.8007612228393555,9.055699348449707,7.214358806610107,16.66714859008789,147.68203735351562,7.014210224151611,4.675000190734863,60.75,3.6149678230285645,4.630000114440918,2.6603429317474365,13.65999984741211,0.6763548254966736,1.8600000143051147,3.3581647872924805,17.212495803833008,14.087745666503906,852.0,15.920000076293945,5.114171028137207,7.237006187438965,5.284613609313965,33.47942352294922,1.3369230031967163,1.6266289949417114,57.6748046875,7.170000076293945,6.380000114440918,16.858991622924805,1.1027270555496216,8.078007698059082,7.466159820556641,9.246665954589844,7.4323649406433105,1.0714160203933716,3.888887882232666,10.71413516998291,23.940000534057617,14.531229972839355,13.649999618530273,13.442840576171875,24.551025390625,1.3700000047683716,5.86002779006958,77.70856475830078,1.2722220420837402,12.092645645141602,4.8188796043396,21.68000030517578,3.5799999237060547,5.2006940841674805,24.584653854370117,5.447774410247803,1.897335171699524,1.1664170026779175,2021-06-02
20.458467483520508,4.427982807159424,17.38521957397461,0.8092820048332214,14.132936477661133,6.466636657714844,9.239103317260742,1.2626780271530151,6.559999942779541,29.907655715942383,7.393775463104248,11.502790451049805,55.43081283569336,56.791465759277344,5.309999942779541,3.480336904525757,27.959999084472656,334.0154113769531,12.010000228881836,3.196000099182129,75.85972595214844,3.0944483280181885,17.0405216217041,2.7202162742614746,5.960080623626709,36.43278884887695,1170.788330078125,1.8100916147232056,8.915108680725098,7.382720947265625,16.519804000854492,147.7666778564453,6.996804714202881,4.675000190734863,60.400001525878906,3.5695533752441406,4.679999828338623,2.6177549362182617,13.510000228881836,0.6763548254966736,1.8600000143051147,3.3623316287994385,17.396587371826172,13.690641403198242,842.0999755859375,15.649999618530273,5.063157081604004,7.107278347015381,5.136348247528076,33.285335540771484,1.3369230031967163,1.589148998260498,56.80921173095703,7.210000038146973,6.320000171661377,16.6953125,1.0845450162887573,8.272871971130371,7.242905139923096,9.173333168029785,7.641726970672607,1.0714160203933716,3.888887882232666,10.655374526977539,25.219999313354492,14.413895606994629,13.989999771118164,13.451695442199707,24.88123321533203,1.3600000143051147,5.885286331176758,78.78010559082031,1.262961983680725,12.271353721618652,4.736269950866699,21.860000610351562,3.5999999046325684,5.129134178161621,24.663400650024414,5.447774410247803,1.8887497186660767,1.1443049907684326,2021-06-03
20.584753036499023,4.44481897354126,17.126880645751953,0.788910984992981,14.017964363098145,6.461877822875977,9.152395248413086,1.2706190347671509,6.46999979019165,29.567365646362305,7.418372631072998,11.720571517944336,56.591163635253906,57.298118591308594,5.357999801635742,3.823850631713867,28.200000762939453,336.6883239746094,11.8100004196167,3.0160000324249268,75.85972595214844,3.035383462905884,16.799951553344727,2.7387843132019043,5.931334495544434,37.347900390625,1162.526123046875,1.8194220066070557,8.964729309082031,7.643684387207031,16.389795303344727,151.490478515625,7.049020290374756,4.675000190734863,59.849998474121094,3.533222198486328,4.820000171661377,2.5865230560302734,13.899999618530273,0.6816182136535645,1.8700000047683716,3.3581647872924805,17.414995193481445,13.24626350402832,833.2999877929688,16.690000534057617,5.1354265213012695,7.181408405303955,5.117285251617432,33.30474853515625,1.3369230031967163,1.589148998260498,56.86566162109375,7.199999809265137,6.320000171661377,16.71577262878418,1.1318180561065674,8.184297561645508,7.152743816375732,9.153332710266113,7.679792881011963,1.0810683965682983,3.888887882232666,10.694548606872559,25.959999084472656,14.612460136413574,14.039999961853027,13.442840576171875,24.980297088623047,1.3700000047683716,5.961062908172607,78.8229751586914,1.264814019203186,12.271353721618652,4.717912673950195,21.899999618530273,3.609999895095825,5.173332214355469,24.53740692138672,5.447774410247803,1.897335171699524,1.1387770175933838,2021-06-04
21.017736434936523,4.529000759124756,17.00249671936035,0.8092820048332214,13.991430282592773,6.380985736846924,9.287273406982422,1.2865020036697388,6.449999809265137,29.680795669555664,7.605307579040527,11.591882705688477,56.46151351928711,57.06782150268555,5.381999969482422,3.7153728008270264,28.68000030517578,337.83380126953125,11.649999618530273,3.111999988555908,79.41264343261719,3.037952184677124,16.93360137939453,2.766636371612549,5.960080623626709,36.68062973022461,1165.436767578125,1.8567434549331665,8.906839370727539,7.618429660797119,16.563142776489258,149.6285858154297,7.214366912841797,4.675000190734863,59.75,3.5423052310943604,4.920000076293945,2.5552918910980225,13.90999984741211,0.6947773098945618,1.8799999952316284,3.301917552947998,17.6727237701416,13.047711372375488,831.5,16.700000762939453,5.326730251312256,7.2184739112854,5.129993438720703,33.362972259521484,1.3369230031967163,1.5516690015792847,58.33340835571289,7.300000190734863,6.260000228881836,16.879451751708984,1.1990900039672852,8.396876335144043,7.251491069793701,9.119999885559082,7.7939910888671875,1.1003731489181519,3.888887882232666,10.802277565002441,25.84000015258789,14.7207670211792,14.279999732971191,13.735076904296875,25.161911010742188,1.3899999856948853,6.095775604248047,78.65152740478516,1.2870370149612427,12.259441375732422,4.745449542999268,22.15999984741211,3.6700000762939453,5.272253513336182,24.616153717041016,5.447774410247803,1.9230906963348389,1.1221929788589478,2021-06-07
20.963613510131836,4.545837879180908,17.107744216918945,0.8037260174751282,14.035651206970215,6.319126605987549,9.22946834564209,1.278560996055603,6.46999979019165,29.548460006713867,7.590549468994141,11.61168098449707,56.487449645996094,57.11388397216797,5.423999786376953,3.643054485321045,27.520000457763672,332.106201171875,12.8100004196167,3.0239999294281006,79.17257690429688,3.145808458328247,16.78658676147461,2.803772449493408,5.998409748077393,38.129554748535156,1164.216064453125,1.8567434549331665,8.873758316040039,7.610011577606201,16.485136032104492,149.88247680664062,7.223069667816162,4.675000190734863,59.54999923706055,3.524139165878296,4.920000076293945,2.538256883621216,13.600000381469727,0.6921457052230835,1.899999976158142,3.3331658840179443,17.718746185302734,12.858613967895508,824.0999755859375,16.270000457763672,5.322478771209717,7.181408405303955,5.13422966003418,33.149478912353516,1.3369230031967163,1.611636996269226,57.54308319091797,7.300000190734863,6.260000228881836,16.930601119995117,1.1909090280532837,8.326016426086426,7.341651916503906,10.026665687561035,7.7844743728637695,1.090720772743225,3.888887882232666,10.75330924987793,26.739999771118164,14.801997184753418,14.479999542236328,13.673086166381836,25.029827117919922,1.399999976158142,6.028419494628906,78.90869140625,1.2796289920806885,12.319009780883789,4.772985458374023,22.15999984741211,3.6600000858306885,5.234368324279785,24.820894241333008,5.447774410247803,1.9316757917404175,1.116665005683899,2021-06-08
20.85536766052246,4.587928295135498,17.59571647644043,0.8037260174751282,13.982587814331055,6.276301383972168,9.22946834564209,1.2944430112838745,6.449999809265137,29.37831687927246,7.52659797668457,11.393900871276855,56.552268981933594,57.7126579284668,5.445000171661377,4.004647254943848,26.440000534057617,325.9967346191406,13.270000457763672,3.0480000972747803,78.40438842773438,3.1946001052856445,16.813316345214844,2.7852041721343994,5.969663143157959,40.13135528564453,1177.360595703125,1.903395175933838,8.840678215026855,7.559502601623535,16.485136032104492,153.60626220703125,7.2752838134765625,4.675000190734863,59.45000076293945,3.533222198486328,4.869999885559082,2.4757940769195557,13.600000381469727,0.693461537361145,1.940000057220459,3.2706689834594727,17.755563735961914,13.104439735412598,824.5999755859375,16.299999237060547,5.335232734680176,7.153609752655029,5.12152099609375,33.110660552978516,1.3369230031967163,1.5816529989242554,58.89792251586914,7.309999942779541,6.199999809265137,17.02267074584961,1.2827270030975342,8.388019561767578,7.29013204574585,9.966666221618652,7.746408939361572,1.090720772743225,3.888887882232666,10.67496109008789,26.799999237060547,14.75687026977539,14.5600004196167,13.690797805786133,25.360036849975586,1.409999966621399,6.087357044219971,78.9515609741211,1.2907400131225586,12.223698616027832,4.82805871963501,22.0,3.6500000953674316,5.164914131164551,24.852392196655273,5.447774410247803,1.9488462209701538,1.11113703250885,2021-06-09
21.05381965637207,4.64685583114624,17.633991241455078,0.8000220060348511,14.035651206970215,6.223958969116211,9.06568717956543,1.2865020036697388,6.449999809265137,29.567365646362305,7.723371982574463,12.166031837463379,57.26533126831055,57.75871658325195,5.499000072479248,4.402400493621826,26.020000457763672,321.1282653808594,12.800000190734863,2.996000051498413,78.16432189941406,3.2690718173980713,16.773218154907227,2.74806809425354,5.940916538238525,39.73099899291992,1248.8094482421875,2.01535964012146,8.766247749328613,7.483739852905273,16.519804000854492,151.9136199951172,7.379714012145996,4.675000190734863,59.04999923706055,3.533222198486328,4.900000095367432,2.4275269508361816,13.649999618530273,0.7026723623275757,1.9700000286102295,3.251919984817505,17.847606658935547,13.236807823181152,825.5999755859375,16.34000015258789,5.458516597747803,7.060945987701416,5.321679592132568,33.285335540771484,1.3369230031967163,1.56666100025177,57.430179595947266,7.320000171661377,6.210000038146973,16.797611236572266,1.2727270126342773,8.485451698303223,7.324479103088379,9.933333396911621,7.7844743728637695,1.1100255250930786,3.888887882232666,10.723929405212402,26.34000015258789,14.892253875732422,14.430000305175781,13.673086166381836,26.10300636291504,1.399999976158142,6.129454612731934,78.56580352783203,1.2907400131225586,12.283268928527832,4.855595111846924,21.780000686645508,3.7100000381469727,5.145971775054932,24.490158081054688,5.447774410247803,1.9660166501998901,1.1056090593338013,2021-06-10
21.216188430786133,4.6384382247924805,17.557445526123047,0.796317994594574,14.044495582580566,6.18113374710083,9.19093132019043,1.3023849725723267,6.460000038146973,29.983274459838867,7.679097652435303,13.373726844787598,56.72080993652344,58.127193450927734,5.556000232696533,4.836312770843506,26.100000381469727,322.7510681152344,13.1899995803833,2.9800000190734863,79.0765609741211,3.297320604324341,16.826679229736328,2.757352113723755,5.921751976013184,39.46409225463867,1212.75634765625,2.0713419914245605,8.675277709960938,7.517412185668945,16.64114761352539,156.06057739257812,7.362309455871582,4.675000190734863,60.20000076293945,3.515056610107422,5.019999980926514,2.441723108291626,13.539999961853027,0.7026723623275757,2.0199999809265137,3.2394206523895264,17.810791015625,13.123350143432617,825.0,16.09000015258789,5.3564887046813965,7.098011016845703,5.512307167053223,33.07184982299805,1.3369230031967163,1.544173002243042,57.44900131225586,7.300000190734863,6.179999828338623,16.582782745361328,1.228181004524231,8.388019561767578,7.303011894226074,9.653332710266113,7.7273759841918945,1.1003731489181519,3.888887882232666,10.723929405212402,26.65999984741211,14.910305976867676,14.59000015258789,13.575675010681152,25.98743438720703,1.399999976158142,6.104195594787598,78.48007202148438,1.2981480360031128,12.354752540588379,4.782164573669434,21.719999313354492,3.7100000381469727,5.099668502807617,23.907434463500977,5.447774410247803,1.9488462209701538,1.100080966949463,2021-06-11
21.107942581176758,4.613183498382568,17.16515350341797,0.7981699705123901,13.92067813873291,6.14306640625,8.930810928344727,1.2944430112838745,6.460000038146973,29.359411239624023,7.7725653648376465,12.769878387451172,56.40966033935547,59.324745178222656,5.474999904632568,4.9628705978393555,25.280000686645508,311.86865234375,13.109999656677246,2.9119999408721924,77.7322006225586,3.207440137863159,16.572744369506836,2.7387843132019043,5.864259243011475,38.45365524291992,1181.961181640625,2.03402042388916,8.642197608947754,7.374303817749023,16.84049415588379,151.32122802734375,7.2752838134765625,4.675000190734863,59.79999923706055,3.4878079891204834,5.050000190734863,2.4048140048980713,13.09000015258789,0.6987248659133911,2.0,3.1560919284820557,17.681926727294922,12.915343284606934,802.4000244140625,15.699999809265137,5.237454891204834,7.079478740692139,5.5970306396484375,32.509002685546875,1.3369230031967163,1.5816529989242554,56.95975112915039,7.329999923706055,5.980000019073486,16.50094223022461,1.2345449924468994,8.396876335144043,7.109809875488281,9.333333015441895,7.717858791351318,1.1003731489181519,3.888887882232666,10.71413516998291,27.5,14.937381744384766,14.619999885559082,13.41627311706543,25.75628662109375,1.3799999952316284,6.137874126434326,76.63701629638672,1.3314809799194336,12.390493392944336,4.745449542999268,21.600000381469727,3.6700000762939453,4.990224361419678,23.529451370239258,5.447774410247803,1.9316757917404175,1.1056090593338013,2021-06-14
